word,pos_tag
Romans,NNPS
minted,JJ
coins,NNS
as,IN
money,NN
.,.
Ca,VBP
n't,RB
you,PRP
earn,VB
any,DT
money,NN
on,IN
your,PRP$
own,JJ
?,.
She,PRP
asked,VBD
me,PRP
not,RB
to,TO
waste,VB
my,PRP$
money,NN
.,.
His,PRP$
mother,NN
is,VBZ
tired,VBN
of,IN
him,PRP
spending,VBG
money,NN
foolishly,RB
.,.
My,PRP$
father,NN
told,VBD
me,PRP
to,TO
put,VB
my,PRP$
money,NN
in,IN
a,DT
bank,NN
.,.
Intelligent,JJ
people,NNS
use,VBP
their,PRP$
money,NN
wisely,RB
.,.
Everyone,NN
must,MD
somehow,VB
make,VB
money,NN
to,TO
survive,VB
.,.
Jerry,NNP
didn,VBD
’,NNP
t,NNS
make,VBP
enough,JJ
money,NN
to,TO
go,VB
to,TO
Hawaii,NNP
for,IN
his,PRP$
vacation,NN
last,JJ
year,NN
.,.
I,PRP
will,MD
never,RB
let,VB
anyone,NN
know,VB
how,WRB
much,JJ
money,NN
I,PRP
really,RB
have,VBP
in,IN
the,DT
bank,NN
.,.
If,IN
you,PRP
would,MD
like,VB
to,TO
buy,VB
nicer,JJ
things,NNS
",",","
then,RB
you,PRP
should,MD
get,VB
money,NN
from,IN
a,DT
better-paying,JJ
job,NN
.,.
People,NNS
who,WP
spend,VBP
too,RB
much,JJ
money,NN
end,NN
up,RP
losing,VBG
everything,NN
they,PRP
have,VBP
.,.
Jane,NNP
was,VBD
so,RB
kind,NN
to,TO
lend,VB
her,PRP$
friend,NN
some,DT
money,NN
to,TO
buy,VB
some,DT
new,JJ
clothes,NNS
.,.
The,DT
president,NN
of,IN
the,DT
company,NN
claimed,VBD
one,CD
of,IN
his,PRP$
employees,NNS
stole,VBP
the,DT
money,NN
.,.
Even,RB
shells,NNS
and,CC
beads,NNS
were,VBD
sometimes,RB
used,VBN
as,IN
money,NN
in,IN
the,DT
distant,JJ
past,NN
.,.
Bill,NNP
does,VBZ
n't,RB
ever,RB
bet,VB
any,DT
money,NN
though,IN
he,PRP
goes,VBZ
to,TO
the,DT
horseraces,NNS
very,RB
often,RB
.,.
She,PRP
made,VBD
a,DT
lot,NN
of,IN
money,NN
because,IN
she,PRP
could,MD
sing,VB
and,CC
dance,VB
so,RB
well,RB
.,.
Sally,NNP
's,POS
parents,NNS
wired,VBD
her,PRP
money,NN
so,IN
she,PRP
could,MD
fly,VB
home,NN
for,IN
summer,NN
break,NN
.,.
We,PRP
bought,VBD
some,DT
inexpensive,JJ
furniture,NN
.,.
Jack,NNP
brought,VBD
the,DT
furniture,NN
inside,RB
.,.
My,PRP$
mother,NN
loves,VBZ
antique,JJ
furniture,NN
.,.
He,PRP
makes,VBZ
furniture,NN
from,IN
wood,NN
.,.
Do,VB
not,RB
damage,VB
the,DT
new,JJ
furniture,NN
.,.
Children,NNP
's,POS
furniture,NN
is,VBZ
small,JJ
.,.
She,PRP
cleans,VBZ
her,PRP$
furniture,NN
often,RB
.,.
Robert,NNP
does,VBZ
n't,RB
like,VB
modern,JJ
furniture,NN
.,.
Let,VB
's,POS
get,VB
rid,JJ
of,IN
the,DT
old,JJ
furniture,NN
.,.
The,DT
furniture,NN
was,VBD
beautiful,JJ
.,.
The,DT
movers,NNS
came,VBD
to,TO
get,VB
the,DT
furniture,NN
.,.
They,PRP
put,VBD
the,DT
broken,JJ
furniture,NN
in,IN
the,DT
garage,NN
.,.
John,NNP
and,CC
his,PRP$
wife,NN
have,VBP
sold,VBN
furniture,NN
for,IN
years,NNS
.,.
The,DT
workmen,NNS
covered,VBD
the,DT
furniture,NN
with,IN
sheets,NNS
.,.
Mary,NNP
likes,VBZ
furniture,NN
imported,VBN
from,IN
Eastern,NNP
Europe,NNP
.,.
Some,DT
people,NNS
buy,VBP
used,JJ
furniture,NN
from,IN
thrift,NN
shops,NNS
.,.
I,PRP
donated,VBD
some,DT
furniture,NN
to,TO
the,DT
poor,JJ
.,.
He,PRP
designs,VBZ
furniture,NN
for,IN
a,DT
living,NN
.,.
Too,RB
much,JJ
furniture,NN
makes,VBZ
a,DT
room,NN
look,NN
small,JJ
.,.
The,DT
store,NN
displayed,VBD
the,DT
latest,JJS
types,NNS
of,IN
furniture,NN
.,.
Which,JJ
countries,NNS
around,IN
the,DT
world,NN
manufacture,NN
the,DT
most,RBS
furniture,NN
?,.
I,PRP
'm,VBP
going,VBG
to,TO
buy,VB
all,DT
my,PRP$
furniture,NN
in,IN
the,DT
huge,JJ
",",","
new,JJ
department,NN
store,NN
that,WDT
opened,VBD
downtown,RP
.,.
I,PRP
visited,VBD
a,DT
very,RB
large,JJ
house,NN
in,IN
Spain,NNP
that,WDT
had,VBD
the,DT
finest,JJS
quality,NN
furniture,NN
in,IN
every,DT
room,NN
.,.
Richard,NNP
told,VBD
me,PRP
that,IN
the,DT
museum,NN
has,VBZ
a,DT
lot,NN
of,IN
ancient,JJ
Egyptian,JJ
furniture,NN
made,VBN
with,IN
gold,NN
.,.
One,CD
type,NN
of,IN
consumer,NN
goods,NNS
that,WDT
every,DT
newlywed,JJ
couple,NN
must,MD
buy,VB
is,VBZ
furniture,NN
.,.
After,IN
the,DT
tsunami,NN
",",","
broken,JJ
furniture,NN
along,IN
with,IN
many,JJ
other,JJ
items,NNS
",",","
was,VBD
spread,VBN
across,IN
the,DT
countryside,NN
.,.
The,DT
average,JJ
price,NN
of,IN
furniture,NN
made,VBN
in,IN
Japan,NNP
has,VBZ
risen,VBN
steadily,RB
over,IN
the,DT
years,NNS
.,.
A,DT
special,JJ
association,NN
was,VBD
formed,VBN
for,IN
the,DT
promotion,NN
of,IN
trade,NN
goods,NNS
such,JJ
as,IN
furniture,NN
and,CC
electronics,NNS
.,.
The,DT
men,NNS
were,VBD
arrested,VBN
just,RB
across,IN
the,DT
border,NN
with,IN
seven,CD
truckloads,NNS
of,IN
stolen,JJ
furniture,NN
.,.
I,PRP
met,VBD
a,DT
man,NN
yesterday,NN
who,WP
collects,VBZ
furniture,NN
from,IN
Mexico,NNP
and,CC
Central,NNP
and,CC
South,NNP
America,NNP
.,.
She,PRP
always,RB
drank,VBD
milk,NN
when,WRB
she,PRP
ate,VBD
cookies,NNS
.,.
Liam,NNP
loved,VBD
drinking,VBG
milk,NN
.,.
She,PRP
could,MD
only,RB
drink,VB
soy,JJR
milk,NN
.,.
She,PRP
forgot,VBD
to,TO
add,VB
milk,NN
to,TO
the,DT
batter,NN
.,.
She,PRP
never,RB
really,RB
enjoyed,VBN
the,DT
taste,NN
of,IN
milk,NN
.,.
There,EX
is,VBZ
no,DT
more,RBR
water,NN
.,.
She,PRP
was,VBD
very,RB
thirsty,JJ
and,CC
desperately,RB
needed,JJ
water,NN
.,.
She,PRP
wanted,VBD
nothing,NN
more,JJR
than,IN
ice,NN
cold,JJ
water,NN
.,.
Water,NNP
is,VBZ
essential,JJ
for,IN
most,JJS
living,JJ
things,NNS
.,.
The,DT
water,NN
is,VBZ
very,RB
polluted,JJ
.,.
The,DT
tire,NN
is,VBZ
out,IN
of,IN
air,NN
.,.
He,PRP
breathed,VBD
in,IN
the,DT
fresh,JJ
air,NN
.,.
She,PRP
felt,VBD
the,DT
cool,JJ
air,NN
against,IN
her,PRP$
skin,NN
.,.
There,EX
is,VBZ
no,DT
air,NN
in,IN
space,NN
.,.
The,DT
air,NN
pollution,NN
was,VBD
awful,JJ
.,.
She,PRP
was,VBD
very,RB
bad,JJ
at,IN
mathematics,NNS
.,.
Frank,NNP
loved,VBD
mathematics,NNS
.,.
The,DT
mathematics,NNS
exam,NN
was,VBD
on,IN
Friday,NNP
.,.
He,PRP
had,VBD
aced,VBN
the,DT
mathematics,NNS
quiz,NN
.,.
No,DT
one,NN
hated,VBD
mathematics,NNS
as,RB
much,RB
as,IN
John,NNP
.,.
The,DT
soccer,NN
equipment,NN
disappeared,VBD
.,.
Lucy,NNP
cleaned,VBD
up,RP
the,DT
chemistry,NN
equipment,NN
.,.
She,PRP
lost,VBD
her,PRP
softball,NN
equipment,NN
.,.
He,PRP
needed,VBD
better,RBR
equipment,NN
to,TO
fix,VB
the,DT
tire,NN
.,.
There,EX
was,VBD
no,DT
more,RBR
equipment,NN
left,NN
.,.
The,DT
physics,NNS
lab,NN
was,VBD
closed,VBN
.,.
Julie,NNP
's,POS
favorite,JJ
subject,NN
was,VBD
physics,NNS
.,.
I,PRP
did,VBD
surprisingly,RB
well,RB
on,IN
the,DT
physics,NNS
test,NN
.,.
We,PRP
did,VBD
an,DT
interesting,NN
lab,NN
in,IN
physics,NNS
class,NN
.,.
Physics,NNS
was,VBD
one,CD
thing,NN
Sean,NNP
liked,VBD
.,.
He,PRP
could,MD
not,RB
understand,VB
the,DT
physics,NNS
textbook,NN
.,.
The,DT
physics,NN
professor,NN
was,VBD
the,DT
nicest,JJS
individual,JJ
.,.
Gravity,NNP
is,VBZ
physics,NNS
.,.
Physics,NNPS
is,VBZ
used,VBN
to,TO
understand,VB
the,DT
universe,NN
.,.
He,PRP
was,VBD
very,RB
good,JJ
at,IN
solving,VBG
physics,NNS
equations,NNS
.,.
I,PRP
wanted,VBD
some,DT
more,RBR
food,NN
.,.
I,PRP
was,VBD
looking,VBG
for,IN
some,DT
water,NN
.,.
Please,NNP
leave,VB
some,DT
dessert,NN
for,IN
me,PRP
.,.
He,PRP
wanted,VBD
some,DT
of,IN
it,PRP
.,.
I,PRP
saw,VBD
some,DT
people,NNS
outside,IN
.,.
Some,DT
people,NNS
already,RB
went,VBD
home,NN
.,.
Some,DT
students,NNS
did,VBD
n't,RB
come,VB
to,TO
class,NN
.,.
Some,DT
people,NNS
were,VBD
angry,JJ
.,.
Angela,NNP
wanted,VBD
some,DT
advice,NN
.,.
Some,DT
of,IN
her,PRP$
friends,NNS
lived,VBD
down,RP
the,DT
hall,NN
.,.
Some,DT
students,NNS
did,VBD
not,RB
attend,VB
the,DT
revision,NN
session,NN
last,JJ
week,NN
.,.
There,EX
were,VBD
some,DT
free,JJ
samples,NNS
of,IN
the,DT
perfume,NN
in,IN
the,DT
basket,NN
.,.
The,DT
professor,NN
wanted,VBD
some,DT
students,NNS
to,TO
stay,VB
after,IN
class,NN
.,.
Some,DT
children,NNS
were,VBD
very,RB
disrespectful,JJ
towards,NNS
their,PRP$
parents,NNS
.,.
He,PRP
had,VBD
some,DT
idea,NN
of,IN
where,WRB
they,PRP
were,VBD
going,VBG
.,.
She,PRP
had,VBD
some,DT
doubts,NNS
about,IN
her,PRP$
trip,NN
in,IN
the,DT
United,NNP
States,NNPS
but,CC
it,PRP
all,DT
ended,VBD
well,RB
.,.
In,IN
some,DT
areas,NNS
",",","
there,EX
were,VBD
violent,JJ
thunderstorms,NNS
while,IN
other,JJ
areas,NNS
experienced,VBN
beautiful,JJ
weather,NN
.,.
She,PRP
had,VBD
to,TO
provide,VB
some,DT
proof,NN
that,IN
she,PRP
actually,RB
worked,VBD
at,IN
the,DT
financial,JJ
firm,NN
in,IN
2012,CD
.,.
There,EX
are,VBP
some,DT
conspiracy,NN
theories,NNS
surrounding,VBG
the,DT
government,NN
and,CC
aliens,NNS
.,.
There,EX
is,VBZ
some,DT
chance,NN
that,IN
the,DT
excursion,NN
to,TO
the,DT
national,JJ
museum,NN
will,MD
be,VB
cancelled,VBN
tomorrow,NN
.,.
Do,VBP
you,PRP
want,VB
to,TO
watch,VB
any,DT
movies,NNS
?,.
Do,VBP
you,PRP
have,VB
any,DT
news,NN
?,.
Does,VBZ
she,PRP
have,VB
any,DT
experience,NN
?,.
Are,VBP
there,RB
any,DT
mistakes,NNS
?,.
Do,VBP
you,PRP
have,VB
any,DT
ideas,NNS
?,.
He,PRP
was,VBD
n't,RB
allowed,VBN
to,TO
have,VB
any,DT
alcohol,NN
.,.
They,PRP
did,VBD
n't,RB
have,VB
any,DT
more,JJR
cake,NN
left,NN
.,.
She,PRP
did,VBD
n't,RB
have,VB
any,DT
clue,NN
.,.
Do,VBP
you,PRP
have,VB
any,DT
last,JJ
words,NNS
?,.
Any,DT
person,NN
can,MD
come,VB
in,IN
.,.
She,PRP
wanted,VBD
any,DT
proof,NN
that,IN
he,PRP
was,VBD
the,DT
murderer,NN
.,.
They,PRP
did,VBD
n't,RB
want,VB
him,PRP
to,TO
have,VB
any,DT
doubts,NNS
about,IN
his,PRP$
decision,NN
.,.
She,PRP
did,VBD
n't,RB
like,IN
any,DT
of,IN
her,PRP$
colleagues,NNS
at,IN
work,NN
.,.
Any,DT
job,NN
was,VBD
better,JJR
than,IN
the,DT
one,CD
she,PRP
had,VBD
worked,VBN
before,IN
.,.
Amanda,NNP
did,VBD
n't,RB
make,VB
any,DT
progress,NN
in,IN
her,PRP$
essay,NN
.,.
As,RB
long,RB
as,IN
Jack,NNP
did,VBD
n't,RB
have,VB
to,TO
drive,VB
the,DT
entire,JJ
time,NN
",",","
Jack,NNP
was,VBD
okay,VBN
with,IN
any,DT
plan,NN
.,.
In,IN
the,DT
interview,NN
",",","
they,PRP
were,VBD
not,RB
allowed,VBN
to,TO
ask,VB
personal,JJ
information,NN
to,TO
any,DT
individual,NN
.,.
They,PRP
believed,VBD
any,DT
help,NN
would,MD
be,VB
valuable,JJ
in,IN
the,DT
reconstruction,NN
of,IN
the,DT
school,NN
policy,NN
.,.
He,PRP
was,VBD
so,RB
athletic,JJ
he,PRP
could,MD
play,VB
any,DT
sport,NN
very,RB
well,RB
",",","
even,RB
if,IN
he,PRP
had,VBD
n't,RB
played,VBN
it,PRP
before,IN
.,.
She,PRP
was,VBD
n't,RB
able,JJ
to,TO
communicate,VB
to,TO
anyone,NN
at,IN
the,DT
conference,NN
because,IN
she,PRP
could,MD
n't,RB
speak,VB
any,DT
English,NNP
.,.
This,DT
is,VBZ
my,PRP$
bag,NN
.,.
My,PRP$
name,NN
is,VBZ
Alice,NNP
.,.
This,DT
is,VBZ
my,PRP$
cat,NN
.,.
My,PRP$
word,NN
!,.
Is,VBZ
that,IN
my,PRP$
pencil,NN
?,.
It,PRP
's,VBZ
my,PRP$
pleasure,NN
!,.
It,PRP
's,VBZ
my,PRP$
fault,NN
.,.
It,PRP
's,VBZ
my,PRP$
problem,NN
.,.
It,PRP
's,VBZ
not,RB
my,PRP$
idea,NN
of,IN
fun,NN
.,.
Is,VBZ
it,PRP
my,PRP$
turn,NN
?,.
Are,NNP
you,PRP
wearing,VBG
my,PRP$
sweater,NN
?,.
I,PRP
forgot,VBD
my,PRP$
umbrella,NN
and,CC
now,RB
it,PRP
's,VBZ
pouring,VBG
with,IN
rain,NN
.,.
Where,WRB
did,VBD
I,PRP
put,VB
my,PRP$
keys,NNS
?,.
Would,MD
you,PRP
feed,VB
my,PRP$
dog,NN
while,IN
I,PRP
am,VBP
gone,VBN
?,.
Do,VBP
you,PRP
like,IN
my,PRP$
new,JJ
car,NN
?,.
Hey,NN
!,.
Is,VBZ
that,IN
my,PRP$
phone,NN
you,PRP
are,VBP
using,VBG
?,.
Please,NNP
accept,VB
my,PRP$
apology,NN
.,.
I,PRP
have,VBP
already,RB
made,VBN
my,PRP$
decision,NN
.,.
Shall,NN
we,PRP
go,VBP
to,TO
my,PRP$
place,NN
or,CC
yours,NNS
to,TO
watch,VB
the,DT
DVD,NNP
?,.
I,PRP
miss,VBP
the,DT
way,NN
my,PRP$
mother,NN
laughed,VBD
.,.
My,PRP$
eldest,JJS
son,NN
seems,VBZ
to,TO
be,VB
doing,VBG
well,RB
at,IN
university,NN
.,.
Can,MD
you,PRP
come,VB
to,TO
my,PRP$
party,NN
next,JJ
week,NN
in,IN
Hiroo,NNP
?,.
My,PRP$
classroom,NN
is,VBZ
on,IN
the,DT
first,JJ
floor,NN
",",","
the,DT
third,JJ
door,NN
on,IN
the,DT
right,NN
.,.
My,PRP$
favorite,JJ
is,VBZ
the,DT
one,NN
about,IN
King,NNP
Arthur,NNP
and,CC
the,DT
Knights,NNP
of,IN
the,DT
Round,NNP
Table,NNP
.,.
What,WP
is,VBZ
it,PRP
about,IN
my,PRP$
boots,NNS
that,WDT
makes,VBZ
the,DT
cat,NN
want,VBP
to,TO
lick,VB
them,PRP
?,.
They,PRP
wanted,VBD
to,TO
hear,VB
about,IN
my,PRP$
travels,NNS
around,IN
the,DT
world,NN
.,.
My,PRP$
husband,NN
snores,VBZ
so,RB
much,JJ
that,IN
I,PRP
can,MD
not,RB
sleep,VB
in,IN
the,DT
same,JJ
room,NN
.,.
I,PRP
love,VBP
the,DT
graphics,NNS
on,IN
my,PRP$
new,JJ
hands-free,JJ
computer,NN
program,NN
.,.
My,PRP$
phone,NN
kept,VBD
ringing,VBG
while,IN
I,PRP
was,VBD
driving,VBG
but,CC
I,PRP
could,MD
n't,RB
answer,VB
it,PRP
.,.
I,PRP
am,VBP
willing,JJ
to,TO
apologize,VB
but,CC
clearly,RB
this,DT
was,VBD
not,RB
all,DT
my,PRP$
fault,NN
.,.
Is,VBZ
this,DT
your,PRP$
card,NN
?,.
How,WRB
do,VB
you,PRP
say,VB
your,PRP$
name,NN
?,.
What,WP
's,VBZ
your,PRP$
plan,NN
?,.
I,PRP
like,IN
your,PRP$
sister,NN
.,.
Your,PRP$
cooking,NN
is,VBZ
wonderful,JJ
.,.
Finish,VB
your,PRP$
work,NN
.,.
It,PRP
's,VBZ
your,PRP$
fault,NN
!,.
Thank,NNP
you,PRP
for,IN
your,PRP$
kindness,NN
.,.
Is,VBZ
it,PRP
your,PRP$
birthday,NN
?,.
Where,WRB
is,VBZ
your,PRP$
mother,NN
?,.
Have,VBP
you,PRP
already,RB
had,VBD
your,PRP$
lunch,NN
?,.
Please,NNP
introduce,VB
me,PRP
to,TO
your,PRP$
friend,NN
.,.
Is,VBZ
this,DT
your,PRP$
idea,NN
of,IN
a,DT
joke,NN
?,.
I,PRP
like,IN
your,PRP$
sense,NN
of,IN
humor,NN
.,.
Please,NNP
turn,VB
over,RP
your,PRP$
test,NN
papers,NNS
now,RB
.,.
Did,NNP
you,PRP
do,VB
your,PRP$
homework,NN
?,.
Have,VBP
you,PRP
lost,VBN
your,PRP$
mind,NN
?,.
What,WP
do,VBP
you,PRP
want,VB
for,IN
your,PRP$
birthday,NN
?,.
I,PRP
'm,VBP
sorry,JJ
I,PRP
forgot,VBD
your,PRP$
shopping,NN
list,NN
.,.
What,WP
is,VBZ
your,PRP$
favorite,JJ
book,NN
?,.
Your,PRP$
mother,NN
told,VBD
me,PRP
all,DT
about,IN
your,PRP$
new,JJ
job,NN
when,WRB
I,PRP
called,VBD
last,JJ
night,NN
.,.
Your,PRP$
test,NN
results,NNS
from,IN
the,DT
blood,NN
work,NN
at,IN
the,DT
hospital,NN
will,MD
be,VB
ready,JJ
tomorrow,NN
.,.
I,PRP
heard,VBD
that,IN
your,PRP$
car,NN
was,VBD
damaged,VBN
in,IN
the,DT
earthquake,NN
.,.
I,PRP
ca,MD
n't,RB
believe,VB
you,PRP
left,VBN
your,PRP$
coat,NN
at,IN
home,NN
on,IN
such,PDT
a,DT
freezing,JJ
cold,JJ
day,NN
.,.
How,WRB
often,RB
do,VBP
you,PRP
go,VB
back,RB
to,TO
your,PRP$
hometown,NN
?,.
Did,NNP
you,PRP
remember,VB
to,TO
back,VB
up,RP
your,PRP$
hard,JJ
drive,NN
before,IN
you,PRP
installed,VBD
the,DT
new,JJ
OS,NNP
?,.
You,PRP
must,MD
be,VB
tired,VBN
from,IN
your,PRP$
long,JJ
week,NN
and,CC
heavy,JJ
workload,NN
.,.
I,PRP
donated,VBD
your,PRP$
extra,JJ
toys,NNS
and,CC
books,NNS
to,TO
the,DT
orphanage,NN
.,.
The,DT
results,NNS
in,IN
your,PRP$
research,NN
paper,NN
were,VBD
very,RB
interesting,JJ
and,CC
well,RB
written,VBN
.,.
Your,PRP$
house,NN
seems,VBZ
much,JJ
warmer,NN
in,IN
the,DT
winter,NN
than,IN
mine,NN
.,.
I,PRP
know,VBP
her,PRP$
family,NN
.,.
Her,PRP$
name,NN
is,VBZ
Ayaka,NNP
.,.
This,DT
is,VBZ
her,PRP$
sister,NN
.,.
Who,WP
's,VBZ
her,PRP$
friend,NN
?,.
What,WP
's,VBZ
her,PRP$
name,NN
?,.
That,DT
's,VBZ
her,PRP$
dog,NN
.,.
She,PRP
gave,VBD
me,PRP
her,PRP$
number,NN
.,.
Here,RB
's,VBZ
her,PRP$
card,NN
.,.
I,PRP
met,VBD
her,PRP
family,NN
.,.
Her,PRP$
mother,NN
just,RB
called,VBN
.,.
I,PRP
've,VBP
known,VBN
her,PRP$
sister,NN
for,IN
a,DT
long,JJ
time,NN
.,.
I,PRP
went,VBD
to,TO
school,NN
with,IN
her,PRP$
mother,NN
.,.
I,PRP
heard,VBD
her,PRP
dog,NN
was,VBD
hit,VBN
by,IN
a,DT
car,NN
.,.
Have,VBP
you,PRP
ever,RB
taken,VBN
her,PRP$
class,NN
?,.
You,PRP
should,MD
apologize,VB
to,TO
her,PRP$
family,NN
.,.
Why,WRB
did,VBD
you,PRP
take,VB
her,PRP$
keys,NNS
?,.
Did,NNP
you,PRP
know,VBP
her,PRP$
family,NN
was,VBD
famous,JJ
?,.
She,PRP
was,VBD
so,RB
cold,JJ
that,IN
her,PRP$
lips,NNS
turned,VBD
blue,JJ
.,.
Her,PRP$
smile,NN
told,VBD
me,PRP
everything,NN
I,PRP
needed,VBD
to,TO
know,VB
.,.
I,PRP
'm,VBP
looking,VBG
forward,RB
to,TO
seeing,VBG
her,PRP$
family,NN
.,.
I,PRP
could,MD
smell,VB
her,PRP$
perfume,NN
even,RB
before,IN
she,PRP
walked,VBD
into,IN
the,DT
room,NN
.,.
She,PRP
brought,VBD
her,PRP
guitar,NN
to,TO
the,DT
party,NN
and,CC
played,VBD
for,IN
us,PRP
.,.
We,PRP
waited,VBD
a,DT
long,JJ
time,NN
for,IN
her,PRP$
arrival,NN
.,.
I,PRP
have,VBP
never,RB
seen,VBN
her,PRP$
face,NN
look,NN
so,RB
angry,JJ
.,.
He,PRP
asked,VBD
me,PRP
to,TO
find,VB
out,RP
her,PRP$
name,NN
",",","
but,CC
I,PRP
did,VBD
n't,RB
want,VB
to,TO
talk,VB
to,TO
her,PRP$
.,.
The,DT
search,NN
party,NN
found,VBD
her,PRP$
shoes,NNS
in,IN
the,DT
forest,NN
.,.
We,PRP
went,VBD
over,IN
to,TO
her,PRP$
house,NN
to,TO
see,VB
her,PRP$
new,JJ
computer,NN
.,.
She,PRP
said,VBD
she,PRP
was,VBD
going,VBG
to,TO
spend,VB
two,CD
weeks,NNS
in,IN
Hawaii,NNP
with,IN
her,PRP$
friends,NNS
.,.
I,PRP
ran,VBD
into,IN
her,PRP$
mother,NN
the,DT
other,JJ
day,NN
at,IN
the,DT
grocery,NN
store,NN
",",","
and,CC
she,PRP
seemed,VBD
very,RB
sad,JJ
.,.
I,PRP
decided,VBD
to,TO
take,VB
her,PRP$
advice,NN
and,CC
so,RB
I,PRP
signed,VBD
up,RP
for,IN
an,DT
aikido,JJ
class,NN
.,.
What,WP
's,VBZ
his,PRP$
name,NN
?,.
That,DT
's,VBZ
his,PRP$
coat,NN
.,.
His,PRP$
name,NN
is,VBZ
Kento,NNP
.,.
His,PRP$
dog,NN
is,VBZ
cute,JJ
.,.
I,PRP
know,VBP
his,PRP$
sister,NN
.,.
Is,VBZ
this,DT
his,PRP$
book,NN
?,.
His,PRP$
eyes,NNS
look,VBP
sleepy,JJ
.,.
Let,VB
's,POS
go,VB
to,TO
his,PRP$
house,NN
.,.
Can,MD
I,PRP
have,VB
his,PRP$
cake,NN
?,.
It,PRP
's,VBZ
his,PRP$
birthday,NN
today,NN
.,.
His,PRP$
eyes,NNS
are,VBP
brown,JJ
",",","
but,CC
his,PRP$
mother,NN
's,POS
eyes,NNS
are,VBP
blue,JJ
.,.
I,PRP
'll,MD
take,VB
his,PRP$
pizza,NN
if,IN
he,PRP
does,VBZ
n't,RB
want,VB
it,PRP
.,.
He,PRP
has,VBZ
already,RB
left,VBN
for,IN
his,PRP$
class,NN
.,.
He,PRP
took,VBD
his,PRP$
bicycle,NN
but,CC
forgot,VBD
his,PRP$
lock,NN
.,.
I,PRP
found,VBD
his,PRP$
keys,NNS
by,IN
the,DT
door,NN
.,.
Would,MD
you,PRP
mind,VB
taking,VBG
him,PRP
his,PRP$
umbrella,NN
?,.
The,DT
girls,NNS
love,VB
his,PRP$
friendly,JJ
smile,NN
.,.
He,PRP
hurt,VBD
his,PRP$
shoulder,NN
while,IN
lifting,VBG
weights,NNS
.,.
His,PRP$
grades,NNS
were,VBD
excellent,JJ
this,DT
semester,NN
.,.
I,PRP
have,VBP
never,RB
met,VBN
his,PRP$
girlfriend,NN
but,CC
I,PRP
have,VBP
seen,VBN
her,PRP$
.,.
I,PRP
expect,VBP
to,TO
hear,VB
from,IN
his,PRP$
doctor,NN
sometime,RB
later,RB
today,NN
.,.
He,PRP
has,VBZ
been,VBN
eating,VBG
his,PRP$
meals,NNS
but,CC
has,VBZ
also,RB
been,VBN
sleeping,VBG
a,DT
lot,NN
.,.
He,PRP
is,VBZ
always,RB
leaving,VBG
his,PRP$
wet,JJ
bath,NN
towels,NNS
on,IN
the,DT
floor,NN
.,.
I,PRP
gave,VBD
him,PRP
some,DT
medicine,NN
for,IN
his,PRP$
headache,NN
and,CC
he,PRP
seems,VBZ
better,RB
now,RB
.,.
I,PRP
always,RB
look,VBP
forward,RB
to,TO
receiving,VBG
his,PRP$
funny,NN
emails,NNS
.,.
His,PRP$
friends,NNS
often,RB
come,VBP
over,IN
and,CC
hang,VB
out,RP
at,IN
our,PRP$
house,NN
.,.
In,IN
his,PRP$
most,RBS
recent,JJ
press,NN
conference,NN
",",","
the,DT
mayor,NN
denied,VBD
any,DT
wrong,JJ
doing,VBG
.,.
I,PRP
made,VBD
a,DT
donation,NN
to,TO
his,PRP$
campaign,NN
and,CC
still,RB
support,VB
this,DT
president,NN
in,IN
spite,NN
of,IN
his,PRP$
critics,NNS
.,.
I,PRP
've,VBP
read,VBN
all,DT
his,PRP$
books,NNS
and,CC
have,VBP
really,RB
enjoyed,VBN
the,DT
historical,JJ
fiction,NN
in,IN
his,PRP$
stories,NNS
.,.
His,PRP$
work,NN
takes,VBZ
him,PRP
all,DT
over,IN
the,DT
world,NN
and,CC
so,RB
he,PRP
has,VBZ
collected,VBN
a,DT
lot,NN
of,IN
points,NNS
.,.
Welcome,VB
to,TO
our,PRP$
home,NN
.,.
That,DT
's,VBZ
our,PRP$
favorite,JJ
.,.
Are,VBP
these,DT
our,PRP$
seats,NNS
?,.
This,DT
is,VBZ
our,PRP$
DVD,NNP
collection,NN
.,.
It,PRP
's,VBZ
our,PRP$
job,NN
to,TO
fix,VB
it,PRP
.,.
Have,VBP
you,PRP
met,VBN
our,PRP$
brother,NN
?,.
Our,PRP$
car,NN
is,VBZ
over,IN
there,RB
.,.
That,DT
is,VBZ
our,PRP$
old,JJ
school,NN
.,.
We,PRP
did,VBD
our,PRP$
chores,NNS
.,.
We,PRP
did,VBD
our,PRP$
homework,NN
.,.
This,DT
is,VBZ
not,RB
our,PRP$
idea,NN
of,IN
a,DT
good,JJ
time,NN
.,.
We,PRP
could,MD
n't,RB
find,VB
our,PRP$
car,NN
in,IN
the,DT
huge,JJ
parking,NN
lot,NN
.,.
Our,PRP$
friends,NNS
are,VBP
coming,VBG
over,IN
later,RB
.,.
Come,VB
over,IN
to,TO
our,PRP$
house,NN
after,IN
work,NN
.,.
Our,PRP$
house,NN
was,VBD
damaged,VBN
by,IN
the,DT
tsunami,NN
.,.
Our,PRP$
teachers,NNS
said,VBD
today,NN
was,VBD
the,DT
deadline,NN
.,.
There,EX
were,VBD
fire,NN
trucks,NNS
in,IN
our,PRP$
neighborhood,NN
last,JJ
night,NN
.,.
Do,VB
you,PRP
